vote_id,congress_era,vote_date,vote_category,bill_id,title,plain_language_summary,crs_url,suggested_theme,suggested,adjudicated,notes
h-111-1-206,111,2009-04-23,SUSPENSION,hr-1139-111,COPS Improvements Act of 2009,,,,true,false,
h-111-1-207,111,2009-04-27,SUSPENSION,hres-329-111,Recognizing the anniversary of the tragic accident of the steamboat ship SS Sultana,,,,true,false,
h-111-1-208,111,2009-04-27,SUSPENSION,hr-1746-111,Pre-Disaster Mitigation Act of 2009,,,,true,false,
h-111-1-209,111,2009-04-27,SUSPENSION,hres-335-111,Supporting the goals and ideals of National Volunteer Week,,,,true,false,
h-111-1-210,111,2009-04-28,SUSPENSION,hr-1243-111,To provide for the award of a gold medal on behalf of Congress to Arnold Palmer in recognition of his service to the Nation in promoting excellence and good sportsmanship in golf,,,,true,false,
h-111-1-211,111,2009-04-28,SUSPENSION,hres-344-111,Commending the University of Connecticut Huskies for their historic win in the 2009 National Collegiate Athletic Association Division I Women’s Basketball Tournament,,,,true,false,
h-111-1-212,111,2009-04-28,PASSAGE,hres-365-111,Waiving a requirement of clause 6(a) of Rule XIII with respect to consideration of certain resolutions reports from the Committee on Rules,,,,true,false,
h-111-1-213,111,2009-04-28,AMENDMENT,hres-371-111,"Providing for consideration of the conference report to accompany the concurrent resolution (S.Con.Res. 13), the Congressional Budget for fiscal year 2010",,,,true,false,
h-111-1-214,111,2009-04-28,PASSAGE,hres-371-111,"Providing for consideration of the conference report to accompany the concurrent resolution (S.Con.Res. 13), the Congressional Budget for fiscal year 2010",,,,true,false,
h-111-1-215,111,2009-04-28,SUSPENSION,hr-1595-111,Brian K. Schramm Post Office Building Designation,,,,true,false,
h-111-1-216,111,2009-04-29,PASSAGE,sconres-13-111,Congressional Budget for Fiscal Year 2010,,,,true,false,
h-111-1-217,111,2009-04-29,SUSPENSION,hres-357-111,"Supporting the goals and ideals of Financial Literacy Month 2009, and for other purposes",,,,true,false,
h-111-1-218,111,2009-04-29,SUSPENSION,hres-109-111,National Crime Victims’ Rights Week,,,,true,false,
h-111-1-219,111,2009-04-29,PROCEDURAL,hres-372-111,"Providing for consideration of H.R. 1913, to provide Federal assistance to States, local jurisdictions, and Indian tribes to prosecute hate crimes",,,,true,false,
h-111-1-220,111,2009-04-29,PASSAGE,hres-372-111,"Providing for consideration of H.R. 1913, to provide Federal assistance to States, local jurisdictions, and Indian tribes to prosecute hate crimes",,,,true,false,
h-111-1-221,111,2009-04-29,SUSPENSION,hr-46-111,Family Self-Sufficiency Act of 2009,,,,true,false,
h-111-1-222,111,2009-04-29,MOTION_TO_RECOMMIT,hr-1913-111,Local Law Enforcement Hate Crimes Prevention Act,,,,true,false,
h-111-1-223,111,2009-04-29,PASSAGE,hr-1913-111,Local Law Enforcement Hate Crimes Prevention Act,,,,true,false,
h-111-1-224,111,2009-04-30,PASSAGE,hres-379-111,"Providing for further consideration of the bill (H.R. 627) to amend the Truth in Lending Act to establish fair and transparent practices relating to the extension of credit under an open end consumer credit plan, and for other purposes",,,ACCESS_TO_CAPITAL,true,false,
h-111-1-225,111,2009-04-30,AMENDMENT,hr-627-111,Credit Cardholders’ Bill of Rights Act of 2009,,,ACCESS_TO_CAPITAL,true,true,
h-111-1-226,111,2009-04-30,AMENDMENT,hr-627-111,Credit Cardholders’ Bill of Rights Act of 2009,,,ACCESS_TO_CAPITAL,true,true,
h-111-1-227,111,2009-04-30,MOTION_TO_RECOMMIT,hr-627-111,Credit Cardholders’ Bill of Rights Act of 2009,,,ACCESS_TO_CAPITAL,true,false,
h-111-1-228,111,2009-04-30,PASSAGE,hr-627-111,Credit Cardholders’ Bill of Rights Act of 2009,,,ACCESS_TO_CAPITAL,true,true,
h-111-1-229,111,2009-05-04,SUSPENSION,hres-230-111,Recognizing the historical significance of the Mexican holiday of Cinco de Mayo,,,,true,false,
h-111-1-230,111,2009-05-04,SUSPENSION,hconres-111-111,Recognizing the 61st anniversary of the Independence of the State of Israel,,,,true,false,
h-111-1-231,111,2009-05-05,SUSPENSION,hres-299-111,"Expressing the sense of the House of Representatives that public servants should be commended for their dedication and continued service to the Nation during Public Service Recognition Week, May 4 through 10, 2009, and throughout the year",,,,true,false,
h-111-1-232,111,2009-05-05,SUSPENSION,hres-338-111,Supporting the goals and ideals of National Community College Month,,,,true,false,
h-111-1-233,111,2009-05-05,SUSPENSION,hres-353-111,Supporting the goals and ideals of Global Youth Service Days,,,,true,false,
h-111-1-234,111,2009-05-06,SUSPENSION,hres-367-111,Supporting the goals and ideals of National Train Day,,,,true,false,
h-111-1-235,111,2009-05-06,SUSPENSION,s-386-111,Fraud Enforcement and Recovery Act,,,,true,false,
h-111-1-236,111,2009-05-06,SUSPENSION,hres-348-111,Congratulating the University of North Carolina men’s basketball team for winning the 2009 NCAA Division I Men’s Basketball National Championship,,,,true,false,
h-111-1-237,111,2009-05-07,PASSAGE,hres-406-111,"Providing for further consideration of H.R. 1728, Mortgage Reform and Anti-Predatory Lending Act",,,ACCESS_TO_CAPITAL,true,false,
h-111-1-238,111,2009-05-07,AMENDMENT,hr-1728-111,Mortgage Reform and Anti-Predatory Lending Act,,,ACCESS_TO_CAPITAL,true,true,
h-111-1-239,111,2009-05-07,AMENDMENT,hr-1728-111,Mortgage Reform and Anti-Predatory Lending Act,,,ACCESS_TO_CAPITAL,true,false,
h-111-1-240,111,2009-05-07,AMENDMENT,hr-1728-111,Mortgage Reform and Anti-Predatory Lending Act,,,ACCESS_TO_CAPITAL,true,false,
h-111-1-241,111,2009-05-07,AMENDMENT,hr-1728-111,Mortgage Reform and Anti-Predatory Lending Act,,,ACCESS_TO_CAPITAL,true,false,
h-111-1-242,111,2009-05-07,PASSAGE,hr-1728-111,Mortgage Reform and Anti-Predatory Lending Act,,,ACCESS_TO_CAPITAL,true,false,
h-111-1-243,111,2009-05-12,PROCEDURAL,hres-425-111,Raising a Question of the Privileges of the House,,,,true,false,
h-111-1-244,111,2009-05-12,SUSPENSION,hres-413-111,"Supporting the goals and ideals of “IEEE Engineering the Future” Day on May 13, 2009, and for other purposes",,,,true,false,
h-111-1-245,111,2009-05-12,SUSPENSION,hres-378-111,Recognizing the 30th anniversary of the election of Margaret Thatcher as the first female Prime Minister of Great Britain,,,,true,false,
h-111-1-246,111,2009-05-13,PASSAGE,hres-427-111,"Providing for consideration of H.R. 2187, the 21st Century Green High-Performing Public School Facilities Act",,,,true,false,
h-111-1-247,111,2009-05-13,SUSPENSION,hconres-84-111,Supporting the goals and objectives of a National Military Appreciation Month,,,,true,false,
h-111-1-248,111,2009-05-13,SUSPENSION,hr-2162-111,Herbert A Littleton Postal Station,,,,true,false,
h-111-1-249,111,2009-05-13,AMENDMENT,hr-2187-111,21st Century Green High-Performing Public School Facilities Act,,,,true,false,
h-111-1-250,111,2009-05-13,AMENDMENT,hr-2187-111,21st Century Green High-Performing Public School Facilities Act,,,,true,false,
h-111-1-251,111,2009-05-13,AMENDMENT,hr-2187-111,21st Century Green High-Performing Public School Facilities Act,,,,true,false,
h-111-1-252,111,2009-05-13,SUSPENSION,hres-432-111,Providing for passage of H.R. 2101,,,,true,false,
h-111-1-253,111,2009-05-13,SUSPENSION,hres-204-111,Congratulating the American Dental Association for its 150th year of working to improve the public’s oral health and promoting dentistry,,,,true,false,
h-111-1-254,111,2009-05-13,PROCEDURAL,s-454-111,Weapon Systems Acquisition Reform Act,,,,true,false,
h-111-1-255,111,2009-05-14,AMENDMENT,hr-2187-111,21st Century Green High-Performing Public School Facilities Act,,,,true,false,
h-111-1-256,111,2009-05-14,AMENDMENT,hr-2187-111,21st Century Green High-Performing Public School Facilities Act,,,,true,false,
h-111-1-257,111,2009-05-14,AMENDMENT,hr-2187-111,21st Century Green High-Performing Public School Facilities Act,,,,true,false,
h-111-1-258,111,2009-05-14,MOTION_TO_RECOMMIT,hr-2187-111,21st Century Green High-Performing Public School Facilities Act,,,,true,false,
h-111-1-259,111,2009-05-14,PASSAGE,hr-2187-111,21st Century Green High-Performing Public School Facilities Act,,,,true,false,
h-111-1-260,111,2009-05-14,AMENDMENT,hr-2187-111,21st Century Green High-Performing Public School Facilities Act,,,,true,false,
h-111-1-261,111,2009-05-14,PROCEDURAL,hres-434-111,"Providing for consideration of H.R. 2346, making Supplemental Appropriations for FY 2009",,,,true,false,
h-111-1-262,111,2009-05-14,PASSAGE,hres-434-111,"Providing for consideration of H.R. 2346, making Supplemental Appropriations for FY 2009",,,,true,false,
h-111-1-263,111,2009-05-14,SUSPENSION,hres-377-111,Recognizing Armed Forces Day and the exemplary service of the members of the United States Armed Forces,,,,true,false,
h-111-1-264,111,2009-05-14,MOTION_TO_RECOMMIT,hr-2346-111,"Supplemental Appropriations, FY 2009",,,,true,false,
h-111-1-265,111,2009-05-14,PASSAGE,hr-2346-111,"Supplemental Appropriations, FY 2009",,,,true,false,
h-111-1-266,111,2009-05-14,SUSPENSION,hr-347-111,"To grant the congressional gold medal, collectively, to the 100th Infantry Battalion and the 442nd Regimental Combat Team, United States Army, in recognition of their dedicated service during World War II",,,,true,false,
h-111-1-267,111,2009-05-18,SUSPENSION,hres-300-111,"Congratulating Camp Dudley YMCA of Westport, New York, on the occasion of its 125th anniversary",,,,true,false,
h-111-1-268,111,2009-05-18,PROCEDURAL,s-386-111,Fraud Enforcement and Recovery Act,,,,true,false,
h-111-1-269,111,2009-05-18,SUSPENSION,hres-442-111,Recognizing the importance of the Child and Adult Care Food Program and its positive effect on the lives of low-income children and families,,,,true,false,
h-111-1-270,111,2009-05-19,SUSPENSION,hr-1089-111,Veterans Employment Rights Realignment Act,,,,true,false,
h-111-1-271,111,2009-05-19,SUSPENSION,s-896-111,Helping Families Save Their Homes Act,,,,true,false,
h-111-1-272,111,2009-05-19,SUSPENSION,hres-360-111,"Urging all Americans and people of all nationalities to visit the national cemeteries, memorials, and markers on Memorial Day.",,,,true,false,
h-111-1-273,111,2009-05-20,PASSAGE,hres-456-111,"Providing for consideration of the Senate amendment to the bill (H.R. 627) to amend the Truth in Lending Act to establish fair and transparent practices relating to the extension of credit under open end consumer credit plan, and for other purposes",,,ACCESS_TO_CAPITAL,true,false,
h-111-1-274,111,2009-05-20,PROCEDURAL,hres-457-111,"Providing for consideration of the bill (H.R. 2352) to amend the Small Business Act, and for other purposes",,,,true,false,
h-111-1-275,111,2009-05-20,PASSAGE,hres-457-111,"Providing for consideration of the bill (H.R. 2352) to amend the Small Business Act, and for other purposes",,,,true,false,
h-111-1-276,111,2009-05-20,PROCEDURAL,hr-627-111,Credit Cardholders’ Bill of Rights Act of 2009,,,ACCESS_TO_CAPITAL,true,false,
h-111-1-277,111,2009-05-20,PROCEDURAL,hr-627-111,Credit Cardholders’ Bill of Rights Act of 2009,,,ACCESS_TO_CAPITAL,true,false,
h-111-1-278,111,2009-05-20,SUSPENSION,hres-297-111,"Recognizing May 25, 2009, as National Missing Children’s Day",,,,true,false,
h-111-1-279,111,2009-05-20,AMENDMENT,hr-2352-111,Job Creation Through Entrepreneurship Act,,,ACCESS_TO_CAPITAL,true,false,
h-111-1-280,111,2009-05-20,MOTION_TO_RECOMMIT,hr-2352-111,Job Creation Through Entrepreneurship Act,,,ACCESS_TO_CAPITAL,true,false,
h-111-1-281,111,2009-05-20,PASSAGE,hr-2352-111,Job Creation Through Entrepreneurship Act,,,ACCESS_TO_CAPITAL,true,false,
h-111-1-282,111,2009-05-21,PASSAGE,hconres-133-111,Providing for adjournment,,,,true,false,
h-111-1-283,111,2009-05-21,PROCEDURAL,,,,,,true,false,
h-111-1-284,111,2009-05-21,PROCEDURAL,hres-464-111,"Providing for consideration of H.R. 915, the FAA Reauthorization Act",,,,true,false,
h-111-1-285,111,2009-05-21,PASSAGE,hres-464-111,"Providing for consideration of H.R. 915, the FAA Reauthorization Act",,,,true,false,
h-111-1-286,111,2009-05-21,PASSAGE,s-454-111,Weapon Systems Acquisition Reform Act,,,,true,false,
h-111-1-287,111,2009-05-21,SUSPENSION,hr-1676-111,Prevent All Cigarette Trafficking Act,,,,true,false,
h-111-1-288,111,2009-05-21,AMENDMENT,hr-915-111,FAA Reauthorization Act,,,,true,false,
h-111-1-289,111,2009-05-21,AMENDMENT,hr-915-111,FAA Reauthorization Act,,,,true,false,
h-111-1-290,111,2009-05-21,MOTION_TO_RECOMMIT,hr-915-111,FAA Reauthorization Act,,,,true,false,
h-111-1-291,111,2009-05-21,PASSAGE,hr-915-111,FAA Reauthorization Act,,,,true,false,
h-111-1-292,111,2009-06-02,SUSPENSION,hres-421-111,Recognizing and commending the Great Smoky Mountains National Park on its 75th year anniversary,,,,true,false,
h-111-1-293,111,2009-06-02,SUSPENSION,hjres-40-111,"To honor the achievements and contributions of Native Americans to the United States, and for other purposes",,,,true,false,
h-111-1-294,111,2009-06-02,SUSPENSION,hres-489-111,Recognizing the 20th anniversary of the suppression of protesters and citizens in and around Tiananmen Square,,,,true,false,
h-111-1-295,111,2009-06-03,PASSAGE,hres-490-111,"Providing for consideration of H.R. 31, Lumbee Tribe of North Carolina Recognition, and H.R. 1385, Extend Federal Recognition to Chickahominy Indian Tribe, Chickahominy Indian Tribe-Eastern Division, the Upper Mattaponi Tribe, the Rappahannock Tribe, Inc., the Monacan Indian Nation, and the Nansemond Indian Tribe.",,,,true,false,
h-111-1-296,111,2009-06-03,MOTION_TO_RECOMMIT,hr-31-111,"To provide for the recognition of the Lumbee Tribe of North Carolina, and for other purposes",,,,true,false,
h-111-1-297,111,2009-06-03,PASSAGE,hr-31-111,"To provide for the recognition of the Lumbee Tribe of North Carolina, and for other purposes",,,,true,false,
h-111-1-298,111,2009-06-03,SUSPENSION,hconres-109-111,"Honoring the 20th anniversary of the Susan G. Komen Race for the Cure in the Nation’s Capital and its transition to the Susan G. Komen Global Race for the Cure on June 6, 2009, and for other purposes",,,,true,false,
h-111-1-299,111,2009-06-03,SUSPENSION,hres-471-111,"Expressing sympathy to the victims, families, and friends of the tragic act of violence at the combat stress clinic at Camp Liberty, Iraq, on May 11, 2009",,,,true,false,
h-111-1-300,111,2009-06-03,PROCEDURAL,hres-500-111,Hoyer Resolution,,,,true,false,
h-111-1-301,111,2009-06-04,PASSAGE,hres-474-111,"Providing for consideration of H.R. 2200, Transportation Security Administration Authorization Act",,,,true,false,
h-111-1-302,111,2009-06-04,SUSPENSION,hr-1817-111,John S. Wilder Post Office Building,,,,true,false,
h-111-1-303,111,2009-06-04,SUSPENSION,hres-196-111,"Congratulating the University of Tennessee women’s basketball team (the Lady Vols) and Head Coach Pat Summitt on her 1,000th victory",,,,true,false,
h-111-1-304,111,2009-06-04,AMENDMENT,hr-2200-111,Transportation Security Administration Authorization Act,,,,true,false,
h-111-1-305,111,2009-06-04,AMENDMENT,hr-2200-111,Transportation Security Administration Authorization Act,,,,true,false,
h-111-1-306,111,2009-06-04,AMENDMENT,hr-2200-111,Transportation Security Administration Authorization Act,,,,true,false,
h-111-1-307,111,2009-06-04,PASSAGE,hr-2200-111,Transportation Security Administration Authorization Act,,,,true,false,
h-111-1-308,111,2009-06-04,AMENDMENT,hr-626-111,Federal Employees Paid Parental Leave Act,,,,true,false,
h-111-1-309,111,2009-06-04,MOTION_TO_RECOMMIT,hr-626-111,Federal Employees Paid Parental Leave Act,,,,true,false,
h-111-1-310,111,2009-06-04,PASSAGE,hr-626-111,Federal Employees Paid Parental Leave Act,,,,true,false,
h-111-1-311,111,2009-06-08,SUSPENSION,hr-1736-111,International Science and Technology Cooperation Act of 2009,,,,true,false,
h-111-1-312,111,2009-06-08,SUSPENSION,hr-1709-111,STEM Education Cordination Act of 2009,,,,true,false,
h-111-1-313,111,2009-06-08,SUSPENSION,hres-420-111,Celebrating the symbol of the United States flag and supporting the goals and ideals of Flag Day,,,,true,false,
h-111-1-314,111,2009-06-09,SUSPENSION,hr-2751-111,FDA Food Safety Modernization Act,,,,true,false,
h-111-1-315,111,2009-06-09,SUSPENSION,hr-1741-111,Witness Security and Protection Grant Program Act of 2009,,,,true,false,
h-111-1-316,111,2009-06-09,SUSPENSION,hres-505-111,"Condemning the murder of Dr. George Tiller, who was shot to death at his church on May 31, 2009.",,,,true,false,
