member_bioguide_id,member_name,district,party,congress,chamber,rollcall_id,rollcall_date,bill_id,theme,axis_direction,vote_cast,contested,adjudication_note,adjudicator,adjudication_date,source_url,plain_language_summary,coded_blind,congress_era
W000831,James R. Walkinshaw,11,Democrat,119,House,h-119-1-360,2025-12-18,hr-845-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll360.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-2-116,2026-04-16,hr-6409-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll116.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-2-116,2026-04-16,hr-6409-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll116.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-2-116,2026-04-16,hr-6409-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll116.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-2-116,2026-04-16,hr-6409-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll116.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-2-116,2026-04-16,hr-6409-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll116.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-2-116,2026-04-16,hr-6409-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll116.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-2-116,2026-04-16,hr-6409-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll116.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-2-116,2026-04-16,hr-6409-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll116.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-2-116,2026-04-16,hr-6409-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll116.xml,,false,
W000804,Robert J. Wittman,1,Republican,119,House,h-119-2-116,2026-04-16,hr-6409-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll116.xml,,false,
W000831,James R. Walkinshaw,11,Democrat,119,House,h-119-2-116,2026-04-16,hr-6409-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll116.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-2-118,2026-04-16,hr-6398-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll118.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-2-118,2026-04-16,hr-6398-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll118.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-2-118,2026-04-16,hr-6398-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll118.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-2-118,2026-04-16,hr-6398-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll118.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-2-118,2026-04-16,hr-6398-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll118.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-2-118,2026-04-16,hr-6398-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll118.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-2-118,2026-04-16,hr-6398-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll118.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-2-118,2026-04-16,hr-6398-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll118.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-2-118,2026-04-16,hr-6398-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll118.xml,,false,
W000804,Robert J. Wittman,1,Republican,119,House,h-119-2-118,2026-04-16,hr-6398-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll118.xml,,false,
W000831,James R. Walkinshaw,11,Democrat,119,House,h-119-2-118,2026-04-16,hr-6398-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll118.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-2-136,2026-04-22,hr-6387-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll136.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-2-136,2026-04-22,hr-6387-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll136.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-2-136,2026-04-22,hr-6387-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll136.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-2-136,2026-04-22,hr-6387-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll136.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-2-136,2026-04-22,hr-6387-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll136.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-2-136,2026-04-22,hr-6387-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll136.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-2-136,2026-04-22,hr-6387-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll136.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-2-136,2026-04-22,hr-6387-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll136.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-2-136,2026-04-22,hr-6387-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll136.xml,,false,
W000804,Robert J. Wittman,1,Republican,119,House,h-119-2-136,2026-04-22,hr-6387-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll136.xml,,false,
W000831,James R. Walkinshaw,11,Democrat,119,House,h-119-2-136,2026-04-22,hr-6387-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll136.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-2-164,2026-05-13,hr-1346-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll164.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-2-164,2026-05-13,hr-1346-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll164.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-2-164,2026-05-13,hr-1346-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll164.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-2-164,2026-05-13,hr-1346-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll164.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-2-164,2026-05-13,hr-1346-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll164.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-2-164,2026-05-13,hr-1346-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll164.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-2-164,2026-05-13,hr-1346-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll164.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-2-164,2026-05-13,hr-1346-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll164.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-2-164,2026-05-13,hr-1346-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll164.xml,,false,
W000804,Robert J. Wittman,1,Republican,119,House,h-119-2-164,2026-05-13,hr-1346-119,REGULATORY_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll164.xml,,false,
W000831,James R. Walkinshaw,11,Democrat,119,House,h-119-2-164,2026-05-13,hr-1346-119,REGULATORY_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll164.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-1-15,2025-01-15,hr-33-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll015.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-1-15,2025-01-15,hr-33-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll015.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-1-15,2025-01-15,hr-33-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll015.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-1-15,2025-01-15,hr-33-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll015.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-1-15,2025-01-15,hr-33-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll015.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-1-15,2025-01-15,hr-33-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll015.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-1-15,2025-01-15,hr-33-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll015.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-1-15,2025-01-15,hr-33-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll015.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-1-15,2025-01-15,hr-33-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll015.xml,,false,
W000804,Robert J. Wittman,1,Republican,119,House,h-119-1-15,2025-01-15,hr-33-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll015.xml,,false,
K000384,Tim Kaine,,Democrat,119,Senate,s-119-1-102,2025-03-04,sjres-3-119,TAX_BURDEN,advance,nay,true,,HUMAN,2026-09-05,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00102.xml,,false,
W000805,Mark R. Warner,,Democrat,119,Senate,s-119-1-102,2025-03-04,sjres-3-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-09-05,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00102.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-1-71,2025-03-11,hjres-25-119,TAX_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll071.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-1-71,2025-03-11,hjres-25-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll071.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-1-71,2025-03-11,hjres-25-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll071.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-1-71,2025-03-11,hjres-25-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll071.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-1-71,2025-03-11,hjres-25-119,TAX_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll071.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-1-71,2025-03-11,hjres-25-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll071.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-1-71,2025-03-11,hjres-25-119,TAX_BURDEN,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll071.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-1-71,2025-03-11,hjres-25-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll071.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-1-71,2025-03-11,hjres-25-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll071.xml,,false,
W000804,Robert J. Wittman,1,Republican,119,House,h-119-1-71,2025-03-11,hjres-25-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2025/roll071.xml,,false,
K000384,Tim Kaine,,Democrat,119,Senate,s-119-1-151,2025-03-26,hjres-25-119,TAX_BURDEN,advance,nay,true,,HUMAN,2026-09-05,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00151.xml,,false,
W000805,Mark R. Warner,,Democrat,119,Senate,s-119-1-151,2025-03-26,hjres-25-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-09-05,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00151.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-2-121,2026-04-16,hres-1156-119,TAX_BURDEN,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2026/roll121.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-2-121,2026-04-16,hres-1156-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2026/roll121.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-2-121,2026-04-16,hres-1156-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2026/roll121.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-2-121,2026-04-16,hres-1156-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2026/roll121.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-2-121,2026-04-16,hres-1156-119,TAX_BURDEN,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2026/roll121.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-2-121,2026-04-16,hres-1156-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2026/roll121.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-2-121,2026-04-16,hres-1156-119,TAX_BURDEN,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2026/roll121.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-2-121,2026-04-16,hres-1156-119,TAX_BURDEN,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2026/roll121.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-2-121,2026-04-16,hres-1156-119,TAX_BURDEN,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2026/roll121.xml,,false,
W000804,Robert J. Wittman,1,Republican,119,House,h-119-2-121,2026-04-16,hres-1156-119,TAX_BURDEN,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2026/roll121.xml,,false,
W000831,James R. Walkinshaw,11,Democrat,119,House,h-119-2-121,2026-04-16,hres-1156-119,TAX_BURDEN,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2026/roll121.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-1-68,2025-03-11,hr-1156-119,WORKFORCE,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll068.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-1-68,2025-03-11,hr-1156-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll068.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-1-68,2025-03-11,hr-1156-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll068.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-1-68,2025-03-11,hr-1156-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll068.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-1-68,2025-03-11,hr-1156-119,WORKFORCE,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll068.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-1-68,2025-03-11,hr-1156-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll068.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-1-68,2025-03-11,hr-1156-119,WORKFORCE,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll068.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-1-68,2025-03-11,hr-1156-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll068.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-1-68,2025-03-11,hr-1156-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll068.xml,,false,
W000804,Robert J. Wittman,1,Republican,119,House,h-119-1-68,2025-03-11,hr-1156-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll068.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-1-171,2025-06-12,hr-2056-119,WORKFORCE,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll171.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-1-171,2025-06-12,hr-2056-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll171.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-1-171,2025-06-12,hr-2056-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll171.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-1-171,2025-06-12,hr-2056-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll171.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-1-171,2025-06-12,hr-2056-119,WORKFORCE,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll171.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-1-171,2025-06-12,hr-2056-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll171.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-1-171,2025-06-12,hr-2056-119,WORKFORCE,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll171.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-1-171,2025-06-12,hr-2056-119,WORKFORCE,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll171.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-1-171,2025-06-12,hr-2056-119,WORKFORCE,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll171.xml,,false,
W000804,Robert J. Wittman,1,Republican,119,House,h-119-1-171,2025-06-12,hr-2056-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll171.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-1-332,2025-12-11,hr-2550-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll332.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-1-332,2025-12-11,hr-2550-119,WORKFORCE,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll332.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-1-332,2025-12-11,hr-2550-119,WORKFORCE,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll332.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-1-332,2025-12-11,hr-2550-119,WORKFORCE,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll332.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-1-332,2025-12-11,hr-2550-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll332.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-1-332,2025-12-11,hr-2550-119,WORKFORCE,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll332.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-1-332,2025-12-11,hr-2550-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll332.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-1-332,2025-12-11,hr-2550-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll332.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-1-332,2025-12-11,hr-2550-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll332.xml,,false,
W000804,Robert J. Wittman,1,Republican,119,House,h-119-1-332,2025-12-11,hr-2550-119,WORKFORCE,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll332.xml,,false,
W000831,James R. Walkinshaw,11,Democrat,119,House,h-119-1-332,2025-12-11,hr-2550-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2025/roll332.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-2-19,2026-01-13,hr-2262-119,WORKFORCE,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll019.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-2-19,2026-01-13,hr-2262-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll019.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-2-19,2026-01-13,hr-2262-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll019.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-2-19,2026-01-13,hr-2262-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll019.xml,,false,
M001227,Jennifer L. McClellan,4,Democrat,119,House,h-119-2-19,2026-01-13,hr-2262-119,WORKFORCE,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll019.xml,,false,
M001239,John J. McGuire III,5,Republican,119,House,h-119-2-19,2026-01-13,hr-2262-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll019.xml,,false,
S000185,"Robert C. ""Bobby"" Scott",3,Democrat,119,House,h-119-2-19,2026-01-13,hr-2262-119,WORKFORCE,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll019.xml,,false,
S001230,Suhas Subramanyam,10,Democrat,119,House,h-119-2-19,2026-01-13,hr-2262-119,WORKFORCE,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll019.xml,,false,
V000138,Eugene Simon Vindman,7,Democrat,119,House,h-119-2-19,2026-01-13,hr-2262-119,WORKFORCE,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll019.xml,,false,
W000804,Robert J. Wittman,1,Republican,119,House,h-119-2-19,2026-01-13,hr-2262-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll019.xml,,false,
W000831,James R. Walkinshaw,11,Democrat,119,House,h-119-2-19,2026-01-13,hr-2262-119,WORKFORCE,advance,nay,true,,HUMAN,2026-08-04,https://clerk.house.gov/evs/2026/roll019.xml,,false,
B001292,"Donald S. Beyer, Jr.",8,Democrat,119,House,h-119-2-31,2026-01-15,hr-2988-119,WORKFORCE,advance,nay,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2026/roll031.xml,,false,
C001118,Ben Cline,6,Republican,119,House,h-119-2-31,2026-01-15,hr-2988-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2026/roll031.xml,,false,
G000568,H. Morgan Griffith,9,Republican,119,House,h-119-2-31,2026-01-15,hr-2988-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2026/roll031.xml,,false,
K000399,Jennifer A. Kiggans,2,Republican,119,House,h-119-2-31,2026-01-15,hr-2988-119,WORKFORCE,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2026/roll031.xml,,false,
